==3287== NVPROF is profiling process 3287, command: python index.py
==3287== Profiling application: python index.py
==3287== Profiling result:
   Start  Duration  Name
9.79564s     249ns  cudaGetLastError
9.79564s     976ns  cudaUnbindTexture
9.79572s  2.2720us  cudaEventRecord
9.79573s  10.978us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79576s  8.7520us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16780])
9.79577s     229ns  cudaGetLastError
9.79579s  8.3840us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16786])
9.79580s     196ns  cudaGetLastError
9.79585s  2.2280us  cudaEventRecord
9.79586s  4.5450us  cudaBindTexture
9.79587s  21.848us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79589s     239ns  cudaGetLastError
9.79589s  1.0350us  cudaUnbindTexture
9.79595s  2.2450us  cudaEventRecord
9.79595s  9.8490us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79599s  7.7880us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16848])
9.79600s     211ns  cudaGetLastError
9.79604s  2.1030us  cudaEventRecord
9.79606s  9.5990us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [16873])
9.79607s     195ns  cudaGetLastError
9.79607s  7.7710us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [16875])
9.79614s  2.2600us  cudaEventRecord
9.79614s  9.7680us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79618s  8.4650us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16910])
9.79619s     210ns  cudaGetLastError
9.79622s  166.95us  cudaMalloc
9.79640s  3.4410us  cudaEventRecord
9.79642s  4.8260us  cudaBindTexture
9.79642s  24.103us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79645s     233ns  cudaGetLastError
9.79645s     940ns  cudaUnbindTexture
9.79654s  2.7340us  cudaEventRecord
9.79655s  12.429us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79659s  8.4290us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16972])
9.79659s     213ns  cudaGetLastError
9.79661s  12.610us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16978])
9.79663s     257ns  cudaGetLastError
9.79667s  2.1560us  cudaEventRecord
9.79669s  4.7330us  cudaBindTexture
9.79669s  20.329us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79672s     244ns  cudaGetLastError
9.79672s  1.0090us  cudaUnbindTexture
9.79677s  2.1720us  cudaEventRecord
9.79678s  9.4870us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79681s  8.1980us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17040])
9.79682s     203ns  cudaGetLastError
9.79686s  163.28us  cudaMalloc
9.79704s  3.5880us  cudaEventRecord
9.79707s  18.217us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [17066])
9.79708s     256ns  cudaGetLastError
9.79708s  8.3660us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [17068])
9.79717s  2.5140us  cudaEventRecord
9.79718s  9.8160us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79722s  24.913us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17103])
9.79725s     261ns  cudaGetLastError
9.79729s  2.1100us  cudaEventRecord
9.79730s  6.0840us  cudaBindTexture
9.79731s  18.487us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79733s     212ns  cudaGetLastError
9.79733s  1.0310us  cudaUnbindTexture
9.79739s  2.1350us  cudaEventRecord
9.79740s  9.3300us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79743s  8.1210us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17164])
9.79744s     194ns  cudaGetLastError
9.79745s  8.2880us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17170])
9.79746s     194ns  cudaGetLastError
9.79751s  165.43us  cudaMalloc
9.79770s  3.5130us  cudaEventRecord
9.79771s  4.8440us  cudaBindTexture
9.79772s  24.290us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79774s     243ns  cudaGetLastError
9.79774s     948ns  cudaUnbindTexture
9.79782s  2.2590us  cudaEventRecord
9.79783s  11.234us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79787s  9.3330us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17233])
9.79788s     236ns  cudaGetLastError
9.79792s  2.0400us  cudaEventRecord
9.79795s  9.4180us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [17258])
9.79796s     224ns  cudaGetLastError
9.79796s  7.9310us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [17260])
9.79802s  2.1640us  cudaEventRecord
9.79803s  9.5240us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79807s  7.6360us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17295])
9.79807s     200ns  cudaGetLastError
9.79811s  3.6460us  cudaEventRecord
9.79813s  5.5430us  cudaBindTexture
9.79813s  20.651us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79815s     234ns  cudaGetLastError
9.79815s     922ns  cudaUnbindTexture
9.79821s  207.63us  cudaMalloc
9.79842s  3.7230us  cudaEventRecord
9.79844s  16.243us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79849s  17.953us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17357])
9.79851s     251ns  cudaGetLastError
9.79853s  9.1100us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17363])
9.79854s     169ns  cudaGetLastError
9.79860s  2.8800us  cudaEventRecord
9.79861s  5.6940us  cudaBindTexture
9.79862s  20.265us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79864s     219ns  cudaGetLastError
9.79864s     992ns  cudaUnbindTexture
9.79870s  2.1960us  cudaEventRecord
9.79871s  9.5570us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79875s  7.9990us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17425])
9.79875s     197ns  cudaGetLastError
9.79880s  1.8570us  cudaEventRecord
9.79882s  10.337us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [17450])
9.79883s     184ns  cudaGetLastError
9.79883s  7.3400us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [17452])
9.79889s  2.1360us  cudaEventRecord
9.79890s  12.276us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79894s  8.2530us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17487])
9.79895s     219ns  cudaGetLastError
9.79898s  1.9220us  cudaEventRecord
9.79899s  5.4340us  cudaBindTexture
9.79900s  21.228us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79902s     246ns  cudaGetLastError
9.79902s  1.0070us  cudaUnbindTexture
9.79908s  204.91us  cudaMalloc
9.79929s  3.5500us  cudaEventRecord
9.79931s  16.211us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79936s  8.9960us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17549])
9.79937s     229ns  cudaGetLastError
9.79940s  8.9160us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17555])
9.79940s     177ns  cudaGetLastError
9.79946s  2.4340us  cudaEventRecord
9.79947s  5.2810us  cudaBindTexture
9.79948s  28.693us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79951s     235ns  cudaGetLastError
9.79951s  1.1380us  cudaUnbindTexture
9.79957s  2.1390us  cudaEventRecord
9.79958s  9.9250us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79961s  8.2970us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17617])
9.79962s     216ns  cudaGetLastError
9.79967s  1.9330us  cudaEventRecord
9.79969s  9.9230us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [17642])
9.79970s     212ns  cudaGetLastError
9.79970s  7.7780us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [17644])
9.79977s  2.2360us  cudaEventRecord
9.79978s  9.3680us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79981s  7.8140us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17679])
9.79982s     205ns  cudaGetLastError
9.79985s  168.03us  cudaMalloc
9.80003s  3.1680us  cudaEventRecord
9.80005s  5.0610us  cudaBindTexture
9.80005s  26.876us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80008s     253ns  cudaGetLastError
9.80008s  1.0180us  cudaUnbindTexture
9.80016s  2.1390us  cudaEventRecord
9.80017s  13.121us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80020s  8.4180us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17741])
9.80021s     212ns  cudaGetLastError
9.80023s  8.3700us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17747])
9.80024s     197ns  cudaGetLastError
9.80029s  2.0810us  cudaEventRecord
9.80030s  4.5890us  cudaBindTexture
9.80031s  16.920us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80032s     214ns  cudaGetLastError
9.80032s     946ns  cudaUnbindTexture
9.80038s  2.3450us  cudaEventRecord
9.80039s  8.8550us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80042s  8.0780us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17809])
9.80043s     210ns  cudaGetLastError
9.80047s  1.8170us  cudaEventRecord
9.80051s  11.179us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [17834])
9.80052s     198ns  cudaGetLastError
9.80052s  7.0170us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [17836])
9.80058s  2.2600us  cudaEventRecord
9.80059s  8.8020us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80062s  7.6120us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17871])
9.80063s     206ns  cudaGetLastError
9.80067s  166.26us  cudaMalloc
9.80085s  3.1360us  cudaEventRecord
9.80086s  4.9680us  cudaBindTexture
9.80087s  24.314us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80090s  2.8470us  cudaGetLastError
9.80090s  1.1070us  cudaUnbindTexture
9.80097s  2.5100us  cudaEventRecord
9.80098s  11.465us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80102s  8.7490us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17933])
9.80103s     197ns  cudaGetLastError
9.80105s  8.6300us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [17939])
9.80106s     212ns  cudaGetLastError
9.80110s  2.0510us  cudaEventRecord
9.80111s  4.5560us  cudaBindTexture
9.80112s  16.777us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80113s     190ns  cudaGetLastError
9.80114s     903ns  cudaUnbindTexture
9.80119s  2.1850us  cudaEventRecord
9.80120s  9.6620us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80128s  9.8420us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18001])
9.80129s     189ns  cudaGetLastError
9.80133s  174.84us  cudaMalloc
9.80151s  3.4860us  cudaEventRecord
9.80155s  16.599us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [18027])
9.80157s     218ns  cudaGetLastError
9.80157s  7.8940us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [18029])
9.80165s  2.5750us  cudaEventRecord
9.80166s  9.2550us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80170s  11.560us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18064])
9.80171s     355ns  cudaGetLastError
9.80175s  2.0320us  cudaEventRecord
9.80177s  5.9850us  cudaBindTexture
9.80177s  22.378us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80179s     238ns  cudaGetLastError
9.80180s     987ns  cudaUnbindTexture
9.80185s  1.9650us  cudaEventRecord
9.80186s  9.2650us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80189s  8.0700us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18125])
9.80190s     198ns  cudaGetLastError
9.80192s  8.0340us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18131])
9.80193s     193ns  cudaGetLastError
9.80196s  187.87us  cudaMalloc
9.80217s  3.5850us  cudaEventRecord
9.80219s  5.0380us  cudaBindTexture
9.80219s  25.305us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80222s     239ns  cudaGetLastError
9.80222s     973ns  cudaUnbindTexture
9.80230s  2.1370us  cudaEventRecord
9.80231s  10.750us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80235s  9.1120us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18194])
9.80236s     238ns  cudaGetLastError
9.80240s  1.9810us  cudaEventRecord
9.80242s  9.7240us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [18219])
9.80243s     225ns  cudaGetLastError
9.80243s  7.7610us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [18221])
9.80252s  2.6090us  cudaEventRecord
