==3287== NVPROF is profiling process 3287, command: python index.py
==3287== Profiling application: python index.py
==3287== Profiling result:
   Start  Duration  Name
9.79133s     225ns  cudaGetLastError
9.79134s  7.0410us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [15857])
9.79135s     461ns  cudaSetDevice
9.79135s     311ns  cudaSetDevice
9.79135s     273ns  cudaSetDevice
9.79135s     285ns  cudaSetDevice
9.79137s     540ns  cudaGetDevice
9.79137s     263ns  cudaGetDevice
9.79137s     278ns  cudaGetDevice
9.79137s     411ns  cudaSetDevice
9.79137s     253ns  cudaGetDevice
9.79138s     272ns  cudaSetDevice
9.79138s     251ns  cudaGetDevice
9.79138s     283ns  cudaSetDevice
9.79138s     257ns  cudaGetDevice
9.79138s     268ns  cudaSetDevice
9.79138s     252ns  cudaGetDevice
9.79138s     272ns  cudaSetDevice
9.79138s     311ns  cudaGetDevice
9.79139s     329ns  cudaGetDevice
9.79139s     262ns  cudaGetDevice
9.79139s     255ns  cudaGetDevice
9.79139s     387ns  cudaSetDevice
9.79139s     261ns  cudaGetDevice
9.79140s     250ns  cudaGetDevice
9.79140s  2.1680us  cudaEventRecord
9.79140s     337ns  cudaGetDevice
9.79140s     253ns  cudaGetDevice
9.79140s     334ns  cudaSetDevice
9.79140s  8.8050us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79141s     391ns  cudaSetDevice
9.79142s     329ns  cudaSetDevice
9.79142s  3.4090us  cudaSetDevice
9.79143s     510ns  cudaGetDevice
9.79143s     264ns  cudaGetDevice
9.79144s     297ns  cudaGetDevice
9.79144s  7.7730us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15892])
9.79145s     227ns  cudaGetLastError
9.79145s     452ns  cudaSetDevice
9.79145s     274ns  cudaSetDevice
9.79146s     537ns  cudaGetDevice
9.79146s     254ns  cudaGetDevice
9.79146s     254ns  cudaGetDevice
9.79147s     385ns  cudaGetDevice
9.79147s     385ns  cudaSetDevice
9.79148s     308ns  cudaGetDevice
9.79148s     282ns  cudaGetDevice
9.79148s     259ns  cudaGetDevice
9.79148s     256ns  cudaGetDevice
9.79148s     350ns  cudaSetDevice
9.79148s     290ns  cudaGetDevice
9.79148s     281ns  cudaSetDevice
9.79149s     261ns  cudaGetDevice
9.79149s     273ns  cudaSetDevice
9.79149s     266ns  cudaGetDevice
9.79149s     255ns  cudaGetDevice
9.79149s  13.539us  cudaEventRecord
9.79151s     381ns  cudaGetDevice
9.79151s     251ns  cudaGetDevice
9.79151s     291ns  cudaGetDevice
9.79151s     375ns  cudaSetDevice
9.79152s  11.124us  cudaLaunchKernel (cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams) [15917])
9.79153s     195ns  cudaGetLastError
9.79153s     124ns  cudaGetLastError
9.79154s  7.8500us  cudaLaunchKernel (volta_scudnn_128x64_relu_interior_nn_v1 [15920])
9.79154s     197ns  cudaGetLastError
9.79155s     406ns  cudaSetDevice
9.79155s     322ns  cudaSetDevice
9.79155s     271ns  cudaSetDevice
9.79155s     272ns  cudaSetDevice
9.79157s     486ns  cudaGetDevice
9.79157s     278ns  cudaGetDevice
9.79158s     281ns  cudaGetDevice
9.79158s     380ns  cudaSetDevice
9.79158s     261ns  cudaGetDevice
9.79158s     272ns  cudaSetDevice
9.79158s     256ns  cudaGetDevice
9.79158s     272ns  cudaSetDevice
9.79158s     251ns  cudaGetDevice
9.79158s     277ns  cudaSetDevice
9.79158s     259ns  cudaGetDevice
9.79158s     272ns  cudaSetDevice
9.79159s     380ns  cudaGetDevice
9.79160s     343ns  cudaGetDevice
9.79160s     260ns  cudaGetDevice
9.79160s     261ns  cudaGetDevice
9.79160s     388ns  cudaSetDevice
9.79160s     266ns  cudaGetDevice
9.79160s     248ns  cudaGetDevice
9.79160s  2.2370us  cudaEventRecord
9.79161s     323ns  cudaGetDevice
9.79161s     253ns  cudaGetDevice
9.79161s     317ns  cudaSetDevice
9.79161s  9.1040us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79162s     402ns  cudaSetDevice
9.79163s     336ns  cudaSetDevice
9.79163s     272ns  cudaSetDevice
9.79163s     442ns  cudaGetDevice
9.79164s     335ns  cudaGetDevice
9.79164s  8.0000us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15955])
9.79165s     196ns  cudaGetLastError
9.79165s     461ns  cudaSetDevice
9.79166s     547ns  cudaGetDevice
9.79166s     251ns  cudaGetDevice
9.79167s     292ns  cudaGetDevice
9.79167s  7.4260us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [15961])
9.79168s     193ns  cudaGetLastError
9.79168s     423ns  cudaSetDevice
9.79168s     270ns  cudaSetDevice
9.79172s     801ns  cudaGetDevice
9.79172s     257ns  cudaGetDevice
9.79172s     249ns  cudaGetDevice
9.79173s  3.9950us  cudaGetDevice
9.79173s     581ns  cudaSetDevice
9.79174s     328ns  cudaGetDevice
9.79174s     274ns  cudaGetDevice
9.79174s     258ns  cudaGetDevice
9.79174s     263ns  cudaGetDevice
9.79175s  169.56us  cudaMalloc
9.79192s  1.2500us  cudaSetDevice
9.79192s     388ns  cudaGetDevice
9.79192s     309ns  cudaSetDevice
9.79193s     266ns  cudaGetDevice
9.79193s     280ns  cudaSetDevice
9.79193s     256ns  cudaGetDevice
9.79193s     257ns  cudaGetDevice
9.79193s  3.2540us  cudaEventRecord
9.79196s     441ns  cudaGetDevice
9.79196s     260ns  cudaGetDevice
9.79196s     395ns  cudaSetDevice
9.79196s  5.3850us  cudaBindTexture
9.79197s  25.472us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79199s     228ns  cudaGetLastError
9.79199s  1.0240us  cudaUnbindTexture
9.79200s     459ns  cudaSetDevice
9.79201s     369ns  cudaSetDevice
9.79201s     270ns  cudaSetDevice
9.79201s     271ns  cudaSetDevice
9.79204s     572ns  cudaGetDevice
9.79205s     263ns  cudaGetDevice
9.79205s     277ns  cudaGetDevice
9.79205s     376ns  cudaSetDevice
9.79205s     256ns  cudaGetDevice
9.79205s     272ns  cudaSetDevice
9.79205s     259ns  cudaGetDevice
9.79205s     273ns  cudaSetDevice
9.79205s     260ns  cudaGetDevice
9.79205s     268ns  cudaSetDevice
9.79205s     262ns  cudaGetDevice
9.79205s     274ns  cudaSetDevice
9.79206s     304ns  cudaGetDevice
9.79207s     330ns  cudaGetDevice
9.79207s     255ns  cudaGetDevice
9.79207s     253ns  cudaGetDevice
9.79207s     373ns  cudaSetDevice
9.79207s     264ns  cudaGetDevice
9.79208s     251ns  cudaGetDevice
9.79208s  2.9540us  cudaEventRecord
9.79208s     339ns  cudaGetDevice
9.79208s     254ns  cudaGetDevice
9.79208s     311ns  cudaSetDevice
9.79209s  11.724us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79210s     410ns  cudaSetDevice
9.79210s     356ns  cudaSetDevice
9.79210s     275ns  cudaSetDevice
9.79212s     517ns  cudaGetDevice
9.79212s     261ns  cudaGetDevice
9.79212s     293ns  cudaGetDevice
9.79213s  9.0350us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16024])
9.79214s     206ns  cudaGetLastError
9.79214s     437ns  cudaSetDevice
9.79214s     271ns  cudaSetDevice
9.79215s     526ns  cudaGetDevice
9.79215s     253ns  cudaGetDevice
9.79215s     251ns  cudaGetDevice
9.79216s     311ns  cudaGetDevice
9.79216s     365ns  cudaSetDevice
9.79217s     376ns  cudaGetDevice
9.79217s     286ns  cudaGetDevice
9.79217s     253ns  cudaGetDevice
9.79217s     249ns  cudaGetDevice
9.79217s     358ns  cudaSetDevice
9.79218s     323ns  cudaGetDevice
9.79218s     282ns  cudaSetDevice
9.79218s     266ns  cudaGetDevice
9.79218s     275ns  cudaSetDevice
9.79218s     266ns  cudaGetDevice
9.79218s     251ns  cudaGetDevice
9.79218s  2.0470us  cudaEventRecord
9.79221s     466ns  cudaGetDevice
9.79221s     251ns  cudaGetDevice
9.79221s     368ns  cudaSetDevice
9.79221s  6.4340us  cudaBindTexture
9.79222s  21.810us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79224s     245ns  cudaGetLastError
9.79224s     903ns  cudaUnbindTexture
9.79224s     409ns  cudaSetDevice
9.79225s     350ns  cudaSetDevice
9.79225s  1.7360us  cudaSetDevice
9.79225s     300ns  cudaSetDevice
9.79227s     573ns  cudaGetDevice
9.79227s     263ns  cudaGetDevice
9.79227s     286ns  cudaGetDevice
9.79228s     387ns  cudaSetDevice
9.79228s     261ns  cudaGetDevice
9.79228s     278ns  cudaSetDevice
9.79228s     258ns  cudaGetDevice
9.79228s     273ns  cudaSetDevice
9.79228s     259ns  cudaGetDevice
9.79228s     272ns  cudaSetDevice
9.79228s     259ns  cudaGetDevice
9.79228s     272ns  cudaSetDevice
9.79229s     389ns  cudaGetDevice
9.79230s     330ns  cudaGetDevice
9.79230s     262ns  cudaGetDevice
9.79230s     259ns  cudaGetDevice
9.79230s     390ns  cudaSetDevice
9.79230s     267ns  cudaGetDevice
9.79230s     250ns  cudaGetDevice
9.79230s  2.4660us  cudaEventRecord
9.79231s     323ns  cudaGetDevice
9.79231s     252ns  cudaGetDevice
9.79231s     326ns  cudaSetDevice
9.79231s  10.207us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79232s     389ns  cudaSetDevice
9.79233s     361ns  cudaSetDevice
9.79233s     273ns  cudaSetDevice
9.79234s     540ns  cudaGetDevice
9.79234s     260ns  cudaGetDevice
9.79235s     299ns  cudaGetDevice
9.79235s  8.5600us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16086])
9.79236s     217ns  cudaGetLastError
9.79236s     432ns  cudaSetDevice
9.79236s     273ns  cudaSetDevice
9.79237s     530ns  cudaGetDevice
9.79237s     257ns  cudaGetDevice
9.79237s     251ns  cudaGetDevice
9.79238s     302ns  cudaGetDevice
9.79238s     376ns  cudaSetDevice
9.79238s     315ns  cudaGetDevice
9.79238s     284ns  cudaGetDevice
9.79238s     261ns  cudaGetDevice
9.79239s     261ns  cudaGetDevice
9.79239s  179.85us  cudaMalloc
9.79257s  1.1400us  cudaSetDevice
9.79258s     440ns  cudaGetDevice
9.79258s     299ns  cudaSetDevice
9.79258s     266ns  cudaGetDevice
9.79258s     277ns  cudaSetDevice
9.79258s     268ns  cudaGetDevice
9.79258s     258ns  cudaGetDevice
9.79258s  3.3090us  cudaEventRecord
9.79261s     431ns  cudaGetDevice
9.79261s     263ns  cudaGetDevice
9.79261s     389ns  cudaSetDevice
9.79261s  5.6300us  cudaBindTexture
9.79262s  24.862us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79264s     229ns  cudaGetLastError
9.79264s     924ns  cudaUnbindTexture
9.79265s     403ns  cudaSetDevice
9.79265s     361ns  cudaSetDevice
9.79265s     269ns  cudaSetDevice
9.79265s     277ns  cudaSetDevice
9.79269s     493ns  cudaGetDevice
9.79269s     263ns  cudaGetDevice
9.79269s     286ns  cudaGetDevice
9.79269s     388ns  cudaSetDevice
9.79269s     258ns  cudaGetDevice
9.79270s     271ns  cudaSetDevice
9.79270s     264ns  cudaGetDevice
9.79270s     275ns  cudaSetDevice
9.79270s     255ns  cudaGetDevice
9.79270s     277ns  cudaSetDevice
9.79270s     256ns  cudaGetDevice
9.79270s     276ns  cudaSetDevice
9.79271s     364ns  cudaGetDevice
9.79272s     377ns  cudaGetDevice
9.79272s     258ns  cudaGetDevice
9.79272s     262ns  cudaGetDevice
9.79272s     402ns  cudaSetDevice
9.79273s     275ns  cudaGetDevice
9.79273s     253ns  cudaGetDevice
9.79273s  2.3120us  cudaEventRecord
9.79273s     335ns  cudaGetDevice
9.79273s     248ns  cudaGetDevice
9.79274s     358ns  cudaSetDevice
9.79274s  14.952us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79275s     448ns  cudaSetDevice
9.79276s     369ns  cudaSetDevice
9.79276s     277ns  cudaSetDevice
9.79278s     486ns  cudaGetDevice
9.79278s     256ns  cudaGetDevice
9.79278s     256ns  cudaGetDevice
9.79278s     314ns  cudaGetDevice
9.79278s     420ns  cudaSetDevice
9.79279s     318ns  cudaGetDevice
9.79279s     305ns  cudaGetDevice
9.79279s     257ns  cudaGetDevice
9.79279s     260ns  cudaGetDevice
9.79280s  171.68us  cudaMalloc
9.79297s  1.2120us  cudaSetDevice
9.79298s     382ns  cudaGetDevice
9.79298s     299ns  cudaSetDevice
9.79298s     257ns  cudaGetDevice
9.79298s     279ns  cudaSetDevice
9.79298s     264ns  cudaGetDevice
9.79298s     255ns  cudaGetDevice
9.79298s  3.2110us  cudaEventRecord
9.79301s     417ns  cudaGetDevice
9.79301s     266ns  cudaGetDevice
9.79301s     370ns  cudaSetDevice
9.79301s  4.6240us  cudaBindTexture
9.79302s  24.637us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79304s     247ns  cudaGetLastError
9.79304s     929ns  cudaUnbindTexture
9.79304s     411ns  cudaSetDevice
9.79305s     340ns  cudaSetDevice
9.79305s     274ns  cudaSetDevice
9.79305s     270ns  cudaSetDevice
9.79308s     492ns  cudaGetDevice
9.79308s     267ns  cudaGetDevice
9.79309s     287ns  cudaGetDevice
9.79309s     381ns  cudaSetDevice
9.79309s     254ns  cudaGetDevice
9.79309s     273ns  cudaSetDevice
9.79309s     255ns  cudaGetDevice
9.79309s     271ns  cudaSetDevice
9.79309s     255ns  cudaGetDevice
9.79309s     272ns  cudaSetDevice
9.79309s     254ns  cudaGetDevice
9.79309s     273ns  cudaSetDevice
9.79311s     377ns  cudaGetDevice
9.79311s     320ns  cudaGetDevice
9.79311s     255ns  cudaGetDevice
9.79311s     257ns  cudaGetDevice
9.79312s     401ns  cudaSetDevice
9.79312s     259ns  cudaGetDevice
9.79312s     262ns  cudaGetDevice
9.79312s  2.4230us  cudaEventRecord
9.79313s     354ns  cudaGetDevice
9.79313s     255ns  cudaGetDevice
9.79313s     347ns  cudaSetDevice
9.79313s  11.759us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79314s     435ns  cudaSetDevice
9.79315s     404ns  cudaSetDevice
9.79315s     279ns  cudaSetDevice
9.79316s     456ns  cudaGetDevice
9.79316s     318ns  cudaGetDevice
9.79317s  8.5700us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16204])
9.79318s     218ns  cudaGetLastError
9.79318s     458ns  cudaSetDevice
9.79319s     575ns  cudaGetDevice
9.79319s     251ns  cudaGetDevice
9.79319s     292ns  cudaGetDevice
9.79320s  8.8590us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16210])
9.79320s     205ns  cudaGetLastError
9.79321s     467ns  cudaSetDevice
9.79321s     270ns  cudaSetDevice
9.79325s     563ns  cudaGetDevice
9.79325s     266ns  cudaGetDevice
9.79325s     254ns  cudaGetDevice
9.79326s     315ns  cudaGetDevice
9.79326s     526ns  cudaSetDevice
9.79326s     387ns  cudaGetDevice
9.79327s     286ns  cudaGetDevice
9.79327s     259ns  cudaGetDevice
9.79327s     256ns  cudaGetDevice
9.79327s     397ns  cudaSetDevice
9.79327s     320ns  cudaGetDevice
9.79327s     293ns  cudaSetDevice
9.79327s     264ns  cudaGetDevice
9.79327s  4.3220us  cudaSetDevice
9.79328s     278ns  cudaGetDevice
9.79328s     252ns  cudaGetDevice
9.79328s  2.9560us  cudaEventRecord
9.79330s     475ns  cudaGetDevice
9.79330s     256ns  cudaGetDevice
9.79330s     379ns  cudaSetDevice
9.79331s  4.8570us  cudaBindTexture
9.79331s  20.070us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79333s     186ns  cudaGetLastError
9.79333s     926ns  cudaUnbindTexture
9.79334s     438ns  cudaSetDevice
9.79334s     341ns  cudaSetDevice
9.79334s     269ns  cudaSetDevice
9.79334s     267ns  cudaSetDevice
9.79336s     555ns  cudaGetDevice
9.79337s     268ns  cudaGetDevice
9.79337s     292ns  cudaGetDevice
9.79337s     362ns  cudaSetDevice
9.79337s     251ns  cudaGetDevice
9.79337s     273ns  cudaSetDevice
9.79337s     249ns  cudaGetDevice
9.79337s     270ns  cudaSetDevice
9.79337s     248ns  cudaGetDevice
9.79337s     271ns  cudaSetDevice
9.79337s     256ns  cudaGetDevice
9.79337s     271ns  cudaSetDevice
9.79338s     386ns  cudaGetDevice
9.79339s     340ns  cudaGetDevice
9.79339s     258ns  cudaGetDevice
9.79339s     259ns  cudaGetDevice
9.79340s     415ns  cudaSetDevice
9.79340s     259ns  cudaGetDevice
9.79340s     252ns  cudaGetDevice
9.79340s  2.3400us  cudaEventRecord
9.79340s     334ns  cudaGetDevice
9.79340s     254ns  cudaGetDevice
9.79340s     325ns  cudaSetDevice
9.79341s  10.091us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79342s     394ns  cudaSetDevice
9.79342s     352ns  cudaSetDevice
9.79342s     276ns  cudaSetDevice
9.79344s     466ns  cudaGetDevice
9.79344s     253ns  cudaGetDevice
9.79344s     295ns  cudaGetDevice
9.79344s  8.4980us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16272])
9.79345s     190ns  cudaGetLastError
9.79345s     441ns  cudaSetDevice
9.79345s     274ns  cudaSetDevice
9.79347s     522ns  cudaGetDevice
9.79347s     251ns  cudaGetDevice
9.79347s     253ns  cudaGetDevice
9.79347s     315ns  cudaGetDevice
9.79347s     371ns  cudaSetDevice
9.79348s     314ns  cudaGetDevice
9.79348s     280ns  cudaGetDevice
9.79348s     260ns  cudaGetDevice
9.79348s     262ns  cudaGetDevice
9.79349s     473ns  cudaSetDevice
9.79350s     323ns  cudaGetDevice
9.79350s     304ns  cudaSetDevice
9.79350s     270ns  cudaGetDevice
9.79350s     280ns  cudaSetDevice
9.79350s     265ns  cudaGetDevice
9.79350s     254ns  cudaGetDevice
9.79350s  2.2970us  cudaEventRecord
9.79352s     413ns  cudaGetDevice
9.79352s     255ns  cudaGetDevice
9.79352s     256ns  cudaGetDevice
9.79353s     380ns  cudaSetDevice
9.79354s  11.577us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [16297])
9.79355s     203ns  cudaGetLastError
9.79355s  7.2270us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [16299])
9.79356s     474ns  cudaSetDevice
9.79357s     348ns  cudaSetDevice
9.79357s     275ns  cudaSetDevice
9.79357s     274ns  cudaSetDevice
9.79359s     688ns  cudaGetDevice
9.79359s     261ns  cudaGetDevice
9.79360s     297ns  cudaGetDevice
9.79360s     373ns  cudaSetDevice
9.79360s     258ns  cudaGetDevice
9.79360s     275ns  cudaSetDevice
9.79360s  4.0840us  cudaGetDevice
9.79360s     314ns  cudaSetDevice
9.79360s     264ns  cudaGetDevice
9.79360s     276ns  cudaSetDevice
9.79360s     259ns  cudaGetDevice
9.79360s     272ns  cudaSetDevice
9.79361s     313ns  cudaGetDevice
9.79362s     326ns  cudaGetDevice
9.79362s     259ns  cudaGetDevice
9.79362s     260ns  cudaGetDevice
9.79362s     435ns  cudaSetDevice
9.79362s     265ns  cudaGetDevice
9.79362s     249ns  cudaGetDevice
9.79362s  2.3320us  cudaEventRecord
9.79363s     337ns  cudaGetDevice
9.79363s     253ns  cudaGetDevice
9.79363s     323ns  cudaSetDevice
9.79363s  9.3890us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79364s     388ns  cudaSetDevice
9.79365s     372ns  cudaSetDevice
9.79365s     275ns  cudaSetDevice
9.79366s     493ns  cudaGetDevice
9.79366s     258ns  cudaGetDevice
9.79367s     307ns  cudaGetDevice
9.79367s  8.4270us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16334])
9.79368s     202ns  cudaGetLastError
9.79368s     473ns  cudaSetDevice
9.79368s     271ns  cudaSetDevice
9.79370s     569ns  cudaGetDevice
9.79370s     268ns  cudaGetDevice
9.79370s     252ns  cudaGetDevice
9.79370s     310ns  cudaGetDevice
9.79370s     388ns  cudaSetDevice
9.79371s     317ns  cudaGetDevice
9.79371s     280ns  cudaGetDevice
9.79371s     261ns  cudaGetDevice
9.79371s     260ns  cudaGetDevice
9.79371s     358ns  cudaSetDevice
9.79371s     287ns  cudaGetDevice
9.79372s     279ns  cudaSetDevice
9.79372s     260ns  cudaGetDevice
9.79372s     279ns  cudaSetDevice
9.79372s     268ns  cudaGetDevice
9.79372s     252ns  cudaGetDevice
9.79372s  2.1770us  cudaEventRecord
9.79372s     310ns  cudaGetDevice
9.79373s     255ns  cudaGetDevice
9.79373s     365ns  cudaSetDevice
9.79373s  5.6200us  cudaBindTexture
9.79374s  18.118us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.79375s     200ns  cudaGetLastError
9.79376s     990ns  cudaUnbindTexture
9.79376s     403ns  cudaSetDevice
9.79376s     343ns  cudaSetDevice
9.79376s     270ns  cudaSetDevice
9.79376s     270ns  cudaSetDevice
9.79378s     486ns  cudaGetDevice
9.79378s     264ns  cudaGetDevice
9.79378s     287ns  cudaGetDevice
9.79379s     415ns  cudaSetDevice
9.79379s     258ns  cudaGetDevice
9.79379s     269ns  cudaSetDevice
9.79379s     256ns  cudaGetDevice
9.79379s     272ns  cudaSetDevice
9.79379s     257ns  cudaGetDevice
9.79379s     278ns  cudaSetDevice
9.79379s     251ns  cudaGetDevice
9.79379s     271ns  cudaSetDevice
9.79380s     332ns  cudaGetDevice
9.79381s     334ns  cudaGetDevice
9.79381s     259ns  cudaGetDevice
9.79381s     261ns  cudaGetDevice
9.79381s  163.95us  cudaMalloc
9.79398s  1.2090us  cudaSetDevice
9.79398s     424ns  cudaGetDevice
9.79398s     252ns  cudaGetDevice
9.79398s  3.0640us  cudaEventRecord
9.79399s     351ns  cudaGetDevice
9.79399s     255ns  cudaGetDevice
9.79399s     365ns  cudaSetDevice
9.79400s  15.734us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.79401s     402ns  cudaSetDevice
9.79402s     368ns  cudaSetDevice
9.79402s     278ns  cudaSetDevice
9.79404s     476ns  cudaGetDevice
9.79405s     355ns  cudaGetDevice
9.79405s  12.783us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16396])
9.79406s     280ns  cudaGetLastError
9.79406s     468ns  cudaSetDevice
9.79408s     591ns  cudaGetDevice
9.79408s     256ns  cudaGetDevice
9.79409s     293ns  cudaGetDevice
9.79409s  8.4450us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [16402])
